label,text
1,"@antiquate http://twitpic.com/5f4di - Hello legs, and hello Billam "
1,@therealTiffany you can bowl EXTREMELY? o.O that sounds cooool 
1,@Infamous_franki ok...at least once a day 
0,"@emiliokaram of course! except, naturally, it was me "
0,@Care4Horsescom  So can relate..you just feel/know it.
0,Why has the sciatic discomfort chosen to return just as I'm about to try and get to bed? Got to be up at 8.45am!! 
1,@BrittGoosie have a good rest 
0,@mariemontano @yoyoemma me three  but then again i'm always like that 
1,@hahahafiz Trying found what is the best app for iPhone or iPod Touch 
1,totally didn't know that David Attenborough's son lectured at ANU! There's your random fact of the day!  http://plurk.com/p/oyyoh
0,Gotta do dishes 
1,"@LizJonasHQ dude July 6th, it is so on !  lol"
1,@Natalie_Brown And to you dear Natalie!! Hope you're up to something uber fun this weekend!! 
0,@MDTimD its depressing  when you get home tonight go on craigslist. You prob. Won't find a job there but you'll get ideas.
1,Follow Follow Follow lmaoo 
0,@fromduval you forgot me  LOL
1,@chezery haha that I have 
1,"@Kirstyy09xX Thinks so,can't remember though lol. 17 does sound so much better! &amp; now we can drive! "
0,@KaraLovesMusic that's soo cool! I still have to wait until august 
0,@drnelk Too bad.  Maybe not enough sponsorships or ads to generate enough revenue to run it?
1,@xoxoHelenHilton and on the first tweet I meant now not no 
1,@mrblueskyy @keithcavey Hey Keith... someone feels neglected. 
1,"I've got C.J. Cherryh's new hardcover book Regenesis! Yay! ... Can't read till done Weekday #wordathon, so keeps me motivated. "
1,@RICO618 you are welcome lol... it is good  yummy.. I save some for you... 
1,Off til 5  i love getting cut early. Eating with tessa.
1,http://bit.ly/7Rh7i  this is why i love her ! 
1,http://bit.ly/WPoH7  &lt;- MY FUTURE HUSBAND IS DIEGO! LMFAO! istilllovehim 
0,Looks like Essex will be working on our internet today! 
0,@thecrazyjogger lol if i ran at night I would have people trying to follow me and bothering me.. stupid boys...  
0,@cianjg maybe he's sitting in a corner crying right now 
1,@luvsJonasandVFC oh so it all starts at 7? i'm suprised your not going hahaaa jk 
0,@windexcleansall No hangover... but a lot of broken pieces. 
1,@bryantma I think i'm falling in love with you!!  xxx #iloveyou
0,@RadioCityLOTR WOW! That's awesome! Thanks for the hint! Wish I could be there to watch it live! 
1,@ChipEFT @eft4adoption And how many EFT practitioners are there anyway? 
0,@allergist have a good night! And I'm sorry!  I feel bad now.. Heh
0,WHERE IS MY DAMN PHONE   
1,@R_City CONGRATS BRUH!!! MEK IT 2 UR 4000 FOLLOWERS ND MO!!!!!!!!  955 TILL U REACH 5000 NW!!! #PTFAO LETS GET IT!!!!!!!!!!
0,@rehmxo awwww i missed it 
1,@bradiewebbstack no go to woolies and buy shaun jumpnow a birthday cake 
0,"@The_fixer I think Ronaldo will, but I think Tevez is gonna go  Hope he stays though! "
1,@charlieskies charlie quick ask me a question for my q&amp;a videoooo! 
0,"@Prycie ha yeah, amazing ground! Didnt get to a game  did duck under a security barrier and take my pic like i was being interviewd tho "
1,@icedgems03 haha! Soo true  bless him... I wonder what his reaction was when he found out that the video was done for 'violation' !!
1,@Niannarashi Ah good luck! I love them! 
1,Can't stop listening to Transylvania...I love that Dougie sings the chorus. 
1,@photosil Hey hey! Warm and sunny here 
1,@ResourcefulMom Good night friend!  #MMWanted
1,@onceatweeter I'm good .....ty....have my cap right now............beautiful morning in AZ.... 
0,In such a &quot;fuck everything&quot; mood.. a presentation and two tests. AYYYYYE! 
1,@Kisa true.. good point 
0,"Just ordered presale, guess I didn't put in some code idk  whatever birthday tomorrow, more scared than excited :-/"
0,2 Sweeps means less beard growth  Enter to win a Nike Bauer Comp. Stick from Molson Canadian http://bit.ly/cyrfJ
0,Watching rv LOL and I'm getting seasick 
0,@bl4ckbu5 oh I am going to have to wear patches for a month if not longer. I understand what you mean. Not fun. 
1,"@LittleLee i don't really have a favourite, i have favouriteS  i'm soo not a meanie! "
1,@SerenityWorks What does the word &quot;gigging&quot; mean? I haven't heard it before now ... 
1,"@TheFamulus I always feel you should make a definite and decisive commitment to indecision  10CC finished, now onto Rush!"
1,@queenkv Well Beerfest sounds more fun for grownups! 
1,"@PBSmitty I'm actually in Indy, we are just hangin here in B-town for the day. "
1,@LatissaH Do you know KevinSpacey?  Or do you just like sending him tons of messages 
0,Still cleaning my room... I am so ready to give up!!! 
0,"@chibialfa well...it's a funny blog indeed. sadly, some points are true... "
0,@fyodorfish Awww. But you could also say that Sandra Bullock has also made much better films in the past.  
0,i got pooed on 
0,I was talking to some guy for like 30 seconds outside of my classroom before i realised he had headphones in and couldn't hear me 
0,"@LynneHutcheson Himself has gone away for another week  I am just silly, soppy moo really!"
0,"@jennzahling I miss ya, too! My net connection sucked  DM me the # so I can txt ya! Sorry about earlier"
0,"@thatswhack74 aww man that sucks  when are you going to be off?, i'll be shopping this weekend yay!"
1,@SallytheShizzle LOL did u see the hot 30  ....
0,@ExtremeWithin Not too long got in from work 
1,heh there was a HIMYM joke on Family Guy and it was actually NPH and Josh Radnor doing the voices. Sweet! I &lt;3 Family Guy 
0,@tommcfly Tom! Is ok to use She Falls Asleep pt1??? Its for a REALLY good cause and I need your permission to broadcast it apparently!  xx
1,@Worob the power of your unlimited metrocard won't shield you? #subwayfighter 
0,@eilidhlive Awww...hope you're alrighty 
1,Sitting down for F1 Sunday! 
1,@surfnmusicexpo well hey there! u having an awesome day too? 
1,listening to adam's interview on cosmoradio  ...
1,@thatwoman_soho or lovingly kicked in the a__ 
1,@MarcusChang Thank you! Great blog as well! 
0,@Monkeylover35 only on words - hrumph 
0,@msmaisha I thought you were avoiding me today lol!!  Know twitter love until 8:30pm? 
0,"@zslay1102 @Platinum1908 aww man! I'll have to catch the encore, I'm not even home yet "
0,"@xedays RE comment: Yep, wait for the DNS! If you can't log in, it hasn't propagated yet. So you'll have to sit. "
0,Been up since half 7 this morning! No reason my body just decided to wake up  I think im gonna jump in the shower as its 2:28!! Opps x
1,I should be living in California! Lol 
0,@skittlelipsmack yeah! it was  so frikin hard :|
1,@CHIndustryMag *waving*  ck oit my site www.ntheevent.com
0,disappointed with my cup of tea. it's a fail 
1,"@xomollydollyxo haha I think that would be too gratuitous, but so true "
1,@grshane I am still alive  I will keep you posted if anything should happen to me while I sleep..it's a good thing I don't sleep walk...
1,@xxlove123 I'm Cool!! uuuu?? 
1,@CALpumper i think? that's funny...a new addiction 
0,@eckorecord awww 
1,@therealswizzz &amp; @superwomanAK postd similar msgz  few minutes apart http://tinyurl.com/cflp9 Dey r so in bed n/or studio ri now doin dis 
0,@micahyourface ikr. so sad. eew. 
1,@zaibatsu @liquidwings You are loved 
0,@One_Bloody_Poet What's the matter?  
1,@mountchuck welcome to the married world my friend   I might just have to smoke an Ambos Mundos later for you!!
1,"@augustday1962 Ha! No skin, don't worry. @ToddBrink promised that if I went shirtless he'd block me! LOL. It wouldn't be pretty anyway "
0,@gina_pina_14 I know  I say that in theory but I'm lying through my teeth.
0,Still watching south of nowhere. On the 3rd season. Watching these reminds me how pissed I am they canceled it  I love this show.
1,@Kutski *likes this* Cheers for the reminder  Hows the AU of S treating you?
1,@librarybug interesting question on assignmets I'll say u r incharge how far u can push limits  sky is the limit-this is whatv they say
0,"is tired today, did not really sleep last night "
1,@lisa_graham k  around west derby searching for my house haha !
0,@almostlikesushi OMGGGGGGG but u have to wait on ebay right???? just buy from retail!! damn my credit card! i maxed it 
1,"@Fejennings Tee hee.. im making a really cool background.. should be ready....when ive finished..to be sure, to be sure  "
0,@JustReallyGood thanx 
1,@boilerfan_98 LOL I always liked the song..but it is growing on me even more now...I really hope he sings it this summer.. 
1,"@Hanster7705 I should do that.  *dances, and then falls over, cos i think it's the appropriate thing to do *"
1,@xbllygbsnii you alright gorgeous? 
1,"&quot;You looked at me and held my eyes, I smiled, then you gave me a laugh.&quot;  "
0,@AShakur No  need to give it more time. I'm going for a walk today at lunch! Gotta celebrate somehow!
1,@megaaanftw i agree with all that . Finders keepers is on radio one  !
0,@natashacairns yay ur back  how was london? xx
1,woot watching the live EA stream now 
1,@adriarichards Sounds like you had a great trip! Lots of things to work on when you get home! 
1,"@jerricklim well, people give me things, so i give other people things.  do u need anything else? #mafiawars"
1,"@TheCatLaughs and what are you wearing that you wouldn't normally wear? Go on, give us a twit pic "
1,"@VickyJones1984 well, i'm going to a softball game and then getting ice creammm.  lol.  "
1,"@rms70 were just sorting thing out now, gazebo it up, ribs in oven  how is Dorset?"
1,71 followers 
0,@EMerlo4 well u said earlier it was annoying that everyones tweets were going to ur phone? and you suck 
1,"@BlueJeanBaby60 I *know!* It's been wicked busy at work (see my post, http://bit.ly/172xS8, for more info on what I've been up to) "
1,"@scodal Hopefully nothing, Im sick of leaving the house. I just want to listen to motzart, and sleep "
1,@Zzeba +1 to that 
0,"@bendymixer Have I leaked one of the celebs? My bad  I'd be rubbish at C4 i'd be telling everyone about the houses, hm's, everyfink!"
0,"@shianne517 I use that :O as my shocked face too. And yes, that is him! I don't know what happened "
0,I'm going to eat dinner now  Tyn is ugly  - http://tweet.sg
0,oh I think Stacie is a meanie and that will result in AG running faarrrr awayyy and changing his Identity..drastic measures I know 
1,"THIS TIME TOMORROW me, ashley, hannah &amp; chloe will be @ glasgows clyde aditorium waiting for The Saturdays to come on stage  eek excited"
1,Aww @iamdiddy what's wrong... SMILE** !!!! GOD BLESS... XOXO 
0,why does the back of my lung hurt when i breathe 
1,@dblanks now that i've layed it on extra thick...lmao...still interested in interview u for &quot;OHREALLTPOET TV&quot;  ....whoo hoo!!
1,@fredbarnik enjoy the show! and bring us some picture of the 4 of you 
0,"Massive headache and no Tylenol, I feel like my head might explode! "
1,Photo: Created by Jung Woo Han. Thanks Jung  I love the video  Hehehe. Kakatuwa  http://tumblr.com/xp91s42an
0,Cat search: So far unsuccessful.  
1,@jnswanson how many people make a &quot;small&quot; tweetup? Is there a guideline? 
1,@GoAskLesley Hi Lesley! Thanks for jumping in to follow me! I hope I prove myself worthy. 
1,Today wasn't a total bust 
0,@plaintruthiness This is disaster. I think the end of the world is here. 
1,@TomFelton Hey Tom! Will you go watch HBP when it's released?  Love from Singapore!
0,"@coke_drinker Agreed. Let's try to solve this in a way that's sensitive to everyone's needs, understanding there may be some pain. "
1,"@Sonadora get paid, your site is entertaining, well written, and interesting.  I look forward to reading your posts every day! "
1,@hollysue Shweet. 
1,"well, im off to eat some dinner and ill be back soon "
0,@acehole18 hahah i love it 2 jus caught the end  he is but sarah michelle gellar wud get it too lol i'm not gay either
1,Cold pizza still fun and nom 
0,i feel very fat  too many mugs of tea and cream cakes this evening LOL
0,waiting for @DavidArchie to tweet NOW.  Even if it's like 1 am here!
0,owww i just burnt tounge 
1,I'm bored.  Must not spam FB home page 
1,@robin_low you have written several reviews about twitter in general eh. 
1,@harlowshouse yes I LOVE Ash. I love Nicole too but I have a soft spot for the Simpsons LOL 
1,Fly With Me Music Video is A M A Z I N G!  love @Jonasbrothers
0,@mikeemouse10 im so bored mikee!1 haha aww i miss yoou 
0,@GabrielSaporta That the people who voted were #twucking blind 
0,@clarisseee depressing...   LOL jks
1,@mojaveband looks good. mine is sideways  which i quite like but eventually i might do similar and add exhibit dates etc might need advice
1,@kejames Did you just compare me to @bengoldacre? I don't know whether to feel honoured or worried about your sanity. 
1,@ChuckSmith LOL. Will they ever reach the FTSE 100? Somehow I doubt it 
0,It's right there...and it's SO hard to resist clicking it. 
1,@privatestudmuff haha now it just looks like I fell on my face. Few scratches 
1,@LstInTheSeeThru heyyy girl! never talked to you! good to hear from you though  
