label,text
1,user those are really cute hahaha. get me a pair  haha jkjk
1,"user okies hun! omg again you lucky thing! aww me to! loved since i can remember  there so good!!! done nuffin, cleaned haha x x"
1,user hehe....but that tune is now stuck in the head of everyone that remembers it.  bwahahahaha! 
1,aw the user replies some ppl are saying they cried! i thinks that so cute aw the jonas brothers are just that special  ahh
1,user ah yes thanks really made me laugh and i would agree with all his points!  
1,"user hey hey! i'm good, getting ready for a full day of rehearsals...what about you? "
0,i think i can't do basketball tomorrow sorry guys 
0,is hunggry 
1,user doing great   went2 the grocery store n the rain earlier-but mostly stayed inside all day.i did work on my painting finally
0,user twitter was being mean to me 
1,"user ha, ha... at least i know enough about the flick to understand the humor in your tweet  2001"
0,user jay skee played a record of yours tonight on xm show but i have no idea what it is  can you ask him. i want it!!!
1,user all going good thanks. taking a break and making people display pictures atm  lol
1,user user oh goodness.....who is this curiouslaymrhe person??? 
0,ouch..... too much sun   http
1,user quot;hiquot; problem solved. 
0,ima get ready on the next commercial even tho i'm dead tired and still not feeling well  i promised and i try not to break those
1,"woho, im playing that boring game, you know, when you are installing sims. i got highscore! yey! "
1,user i normally drink it in the evening. then i need decaf if i want a chance of sleping! pointless in the morning tho! 
1,user get 100 followers a day using w.tweeterfollow.com once you add everyone you are on the train or pay vip 
0,user  where? here? hugs
1,"good morning, twitter community! i just got finished eating a delicious stack of pancakes courtesy of my mom and bisquick. "
0,user was i right about your shirt? i didn't understand your 'lol' about it! 
1,who could ever not choose fuzzball over opera unite  http
0,oy vey!  
0, i like the emo boy in hollyoaks sad
0,user get back on msn. i didnt get to say hi 
1,user we are going to make this happen. 
1,user hang in there! hopefully you'll hear good news soon! 
1,user it really is! 
0,gr! the verdict is in.. there is no bakers at the biltmore  metro it is :
1,"http anna amp; her brother albert posing for a photo while free-falling from 12,500 feet high... "
1,user top event of the night was when k. stew dropping her popcorn. lol! 
1,"user rio de janeiro  no worries, i just wanted to make sure i figured in your map dd"
0,user not feeling well  today is nikki sick day.
1,user off to cornwall for a friends birthday 
1,good monday morning to our twitter folks! thanks for following me amp; the fusebox radioblackradioisback.com vibe - much appreciated! 
1,"last dayya' finals so happy, easy ones "
0,"user i think i have tried everything but feel free to try to crack it, i am at a loss "
0,user    sounds like we probably won't have a chance to get together...worth a shot though. i hope you don't get rained out on sat
1,user http se what i made the lads today! it's quot;mcflyquot; in shells  hihi. xx
0,user im really sorry about that!  be strong.
0,user very much so but its borked 
1,user i think for the mo im gonna play it safe with back to black until i can be bothered to change it.. it ruined the mood lol 
0,oh god oil wasn't a good idea - i'm now burnt! 
1,user on a saturday? wow! go you. 
1,user it would! 
0,user wo haha and how'd she get kicked out?! for how long? 
0,696 words? wo. now i want to sleep 
0,"user also, why the hell are we up? we were chatting online not but 6 hours ago. i was woken after 3 hours sleep "
0,"sound off, los angeles ninnies. another one at 5.0  everybody ok? nothing broken?"
0,its just too much right now. i need time too myself. and im just tired of all this. 
0,user i miss you! 
0,user just after high school my hair went past my shoulders stayed that way until last year. my sister cuts it now and won't allow it 
1,user haha i'm a pro at dominoes  challenge? it's a fun game though
1,user hahaha thats right - dont know how they learn that but they do it perfectly 
1,user what a great party!!!! 
0,user and the clearnce stuff are boring 
1,"thank you user .. i was kinda upset amp; angry and from you writing quotes, i decided to look them up and they cheered me up  xoxo"
1,"user cancel cancel cancel, your couch will thank you for it "
1,user - planning a nice relaxing day off 
0,user hey chocolate chips is good.  i want a snack too but i'm out of snacks. 
1,"user oh god, no! lol goals, icetime, , his team, past teams, the kind of player he is..those stats "
1,user morning! thanks!  i've got friesan fire to win w general quarters as my dark horse win. either one and i'll be happy. 
1,user wow the hard trail!!!  i'm happy you guys made it thru!  gumbians really r champs 
0,user  drink lots of orange juice!
0,why don't people keep promises from three years ago? it doesn't matter how long ago it was. i was counting on it. 
1,hehehe user just said sweet niblets! 
1,"http - someday, i'll meet him... "
0,user  lame. we all need to hang out together soon.  my birthday a week tomorrow. we need to do something fun.
0,"trying really hard to get my iphone's sim reader tray thing to work again!  i'm pushing things in it, and moving things around!!"
0,user  it is extremely sad.  i'm jealous!!!
1,"my scanner arrived  i just realised there's a bamp;w film i finished in glasgow still in my bag, too! "
1,user hi there! how are you tonite? commuting into las won't be the prob- outbound flts would def be full!!! need to get motivated! 
0,user where are you. we seriously surrender now.  talo na talo na.
1,user your only thought is quot;meowquot;...not quot;world dominationquot;?! hope you don't meet my cat then! 
1,"user marbella, south spain. for few days, need a break from london "
1," user now try sex in bing, deactivate safe search and go to video. you are now on a porn site without lea.. http"
1,user no my son is here but he crashed..  he thinks me crazy anyway.. 
0,"consensus, there is alot of emotion tied up in this song for fans; go read ocean up .. niley 4eva  user user"
0,you are so cute 
1,user hey debby..  
1,user still learning cigars or just kind of grab whatever looks good? 
1,"user.  your a lucky fellow!!! .   ok, i've to much to drink!!! "
1,user okay thankyou ill fast forward to that bit 
1,bout to leave for tgp. pretty psyched 
1,user yes you do 
1,"user user note to self, read all unread tweets b4 replying.  mac vac  soundflower, now installing   http"
0,user the few times i dealt with it..mets fans were outnumbered. it wasn't pleasant. 
1,user i found you  why don't i ever see you anymore?!
0,user went to a wedding there and the hotel is amazing.  didn't have time for the spa 
1,i checked my friendster few minutes ago out of boredem 
1,user aha thanks jae 
0,"even though much better is bashing my favourite person ever, user i cant help but love it. sorry "
1,user get 100 followers a day using w.tweeterfollow.com once you add everyone you are on the train or pay vip 
0,user yes  please say you came to free me from this misery
0,oh bummer. my 30stm yearbook isomfg finally going to come to me and i wont be here to get it.  fml.
0,user he thinks it is some sort of nasty spyware or something 
0,so tired. definitely not wanting to run errands today. 
1,user http - ha ha ha - thats brilliant - lmao! 
1,user thanks 
1,user morning! enjoy yoiur day off 
1,user you're welcome 
0,watching the simpsons because know one wants to hang with me 
0,user it happens to me as well! don't feel bad  haha
0,user you spelled my name wrong. 
1,might actually get to stowe pool in a mo 
0,"user i will z, it doesn't happen very often around, unfortunately i'm too tired 2night to enjoy it "
1,"user did you know sun creams dont actually go past factor 38 or something , any higher number is just a marketing ploy "
0,user do you guys gagg and catch a spasm on the show ? i missed it 
1,goodnight everyone  xx
1,"user good, was well and truly sorted by lunch - egg n bacon, coffee, fruit juice, walk, train ride, kids - "
1,user thats whats up !!! def nxt wk!  the music was awesome too! user killed it! 
