label,text
1,user duhh!   lt;3
1,"user lol, can't wait to see the pic "
1,"user man!!! i should be in bed, but playing with you is that much funner "
0,user nepotism is alive and well in the unites states government 
0,omg i just saw the nicest 1br condo for like 515 a month....i so wish i could get it 
1,"user i'm doing good, yoliski. "
1,user haha your cool 
1,i have toast 
1,user nah...i'm good!! don't have to be to work until tuesday...whooho  lol
1,user user  thanks for the comments - always useful 
1,user wanna give up? haha user hell yeah  hugs
1,morning everybody 
0,user  selena follow me please!!!! i'm a big fan of you! and idk how i can talk with you 
1,user thanks for that ! it's being so cheerfull keeps you going! 
1,user it depends on when you went to sleep. 
0,fuck! i forgot potato chips at the store  whereisjoeymcintyre
1,user it was good was it? mixed reviews in papers! interesting pictures in todays paper though 
0,user wut??? no way! 
0,"user today, i'm just going to this talk at school and then stying "
1,user i am all for the discussions. 
1,"flylady ok, dinner in oven, having lasagna amp; salad, did some knitting, dozed a little, drank lots of water, headache finally almost gone "
0,"user er..i might have to get back to you on that one : i promised jem i was coming but i havent got a dress, money or a ticket "
1,user yeah they are great... 
0,"user i was sittin here mindin my own biz like crunch, crunch and then i see his gray fuzzy ass out the corner of my eye. "
1,"user m, comfort junk food. that sounds good. i always preferred wingstop "
0,omg our school fire alarm went off to minutes before the bell went  i wanna go home gt;
1,user hey welcome home from me too! 
1,"user each to their own, i suppose  i don't like biscuits with soft bits in. that includes your choice, curtard creams, jammie dodgers.."
0,nap was unsuccessful! everytime i lie down i start coughing  i've had a little chillax though
0,grargh! sometimes noodles take bloody ages 
0,"user sorry.   used to annoy the hell out of me, but i'm dealing with it much better these days. "
0,damn times like these i wish i was 21 
1,user how many times have you watched the last scene of glee? 'fess up! 
0,user is this your burst of snarky anger that was saved up after the bulls lost? i feel the same way. 
0,user no i'm tweeting from an itouch unf. 
1,"user o, i'm jealous!  hope you have a fab time  bet the weather will be amazing in turkey."
1,user  aww a family photoshoot? that's awesome. never made one with mine tho. haha. have fun at the party. 
1,"why did the us lose the viet war? i need some ideas for my history assigment, any feedback would be most appreciated  ;bad headache "
1,user yup that's what i do 
0,"only beverages i want, i can't have right now  i think i'm gonna open a bottle of veuve clicquot when i get home solely cuz i love it. m"
0,"god, i think i have the lowest concentration levels ever! i've been writing for all of two minutes, and am being distracted already "
1,"user have nowhere in mind, but definitely wanna watch it somewhere. kicks off just after work "
0,blargh... i feel... like i cant make conversations with anyone  stupid bean
1,user i feel stoned 
1,user those pix of ms1 partaking in puddingsunday were superb!  
0,i hate how i cant communicate with the man doing my nails rite now. he can talk to me yet cant understand what im telling him 
1,happy mother's day to all the mothers out there! goodnight to everyone else 
0,"user oo whats it called, just tell me the name?  and who did i dump..i sound so heartless "
0,why would someone get drunk at such an historic event? 
0,"user yea i kno rite, buh sometimes yo does wonder if its worth it  well you do your ting ma!!!"
1,user thank you so much  im glad you apreciate my artwork!
1,"ok, so i work on my birthday... i'm gonna be as optimistic as i can be "
0,well i better stop reading for the night and try to get some sleep. not tired but i gotta be up at 7  gnite! xo
0,user i miss you so much. it hurts. 
0,"why is there no milk in the house  sad times, i can't get no cereal sheds a tear"
0,user not me  but my friend the funny squirrel is 
0,ugh. just poked myself in the freaking eye. 
1,"aha, i have nice new fresh bed covers tonight  nice and cold sleeping is ensured xd smells like lavender too!!! "
1,"thanks to bgt, i now love scottish highland dancing if you know what i mean! "
0,user had a tick  playing in my pants  gross i feel violated!
1,"user yeah, then there will be a nice card through your letterbox saying you were out, and missed delivery "
1,user hay i was never watching soccer i was watching football! 
0,user not something i'm looking forward to. hadn't heard about aboriginals in manitoba - that's not good. 
1,"good morning everyone!  and to my fabulous uk friends, good late-afternoonearly evening   and to everyone in between...well...hi!"
1,"user join the club, my dad just woke me up , so much for me planning to sleep for most of the day. lmao "
0,"ow god, drop by 1  79. buzzfeed.com"
0,user oh man that really sucks 
1,user only send if they are inspirational lol 
0,the wristband that i lined up for is not worth it 
1,"user i love the video!! you are inspiration mr. leslie, can't wait for the new album still rocking the debut. "
0,"user just too much going on, with too many people i love getting hurt or their hearts broken. can't bear to see loved ones hurting. "
0,tired and got tons of shite to do still 
1,"user yeah, i can see where that can be difficult for women. they have groups for that though. all women swim fitness classes "
1,what does quot;drink responsiblyquot; mean to you? please share a tip or two if you're drunk right now  
1,"user i doing great! thank you  how are you? i see you look lovely today, as always smiles "
0,user they're was freaking awesom i'm amazed haha too bad jessica not there 
1,user i wish that i could train with you.  i love running.  
1,"user i likey my netbook, too.  they're handy."
0,user pink eye 
1,"user yeah, itunes interface didn't change much since version for  it does need an overhaul. mac windows"
1,user thanks 
0,"user i set it to pull off the camera  screwed up, huh?'"
1,"user user do not be alarmed, am not a randomer. i'm pokemario from onm, just though i'd let you know "
1,july 5th could hurry up so i can leave this hole to melbsie 
1,"user ahh you said the perfect to words  that make my statement true, quot;to mequot;! see he doesn't ignore you so naturaly you disagree "
1,"user not much, another lovely day in the uk! think i'll sunbathe  what are you upto?"
0,user you lucky shit! haha i'm going to college 
0,user i think that thanks to the sony press conference im gonna buy a psp  assassins creed and gran tourismo come out this year
0,user all i did was copy and paste the site link in 
1,ohh yes move up by 1  25. alexasalsabila.com
1,user sounds wonderful! 
1,has 65 followers in twitter.  http
0,user lol - nope! but i did have complete camerafail 
1,"user ah... when in doubt, use whatever is to hand "
1,i think i've hit my bs daily allowance limit 
1,now sitting outside starbucks watching the world go by 
1,"user yep!  i made it loud amp; very clear. i could be nice amp; very sweet but, don't get on my bad side cause, that's not very pretty."
0,user hii sarah! do you know why is lisa crying?? 
1,user i'd laugh my ass off and rose would probably die of mortification 
0,who wants a phone call from a crazy australia fyi  me .....lol common tweople im bored and cant sleep to lazy to type wana talk to sum1 
1,"user thanks, i try and stay positive no matter what cuz negativity will only make it worse "
1,am i crazy? or just madly in love. 
0,user miley follow me please!!!! i'm a big fan of you! and idk how i can talk with you 
1,"programming exam finished with 30 mins to spare, exam went pretty good i think, which is more than i can say for yesturdays "
0,missing my hubby  i hate when he's away for a long time...nights are so lonely all alone once the girls are in bed.
0,user sorry i dont wanted to weasel so much  i hope i didnt bored u?
0,user i bet the water tastes better if you're a red wings fan.  why didn't we think of this before.
0,i worked at a car plant once..nobody believes me though. i repect all the hard workin folks in the world. 
1,"6 hours, that'll do nicely. feeling considerably less despondent than i did at 4am and stomach seems to be behaving itself "
0,i passed out in the shower  .
1,user twitter doesn't listen to subbies 
1,user yeah i like diversity! i can't wait for the final 
